Listing_ID,Property_ID,Community,Price_Cluster,Listing_Price,Sold_Price,Listing_Date,Sold_Date,Bedrooms,Bathrooms,Garage_Stalls,Size_sqft,Year_Built,Days_on_Market,Interest_Rate,Unemployment_Rate,Ownership_Type,Property_Age,Renovation_Status,Year,Downturn_2015_2016,Boom_2021,Rate_Hike_2022_2023,Assessed_Value,Assessment_Gap,Assessment_Ratio
RD-101533,1068,Westlake,Mid-High,296607.0,299207.0,2023-06-21,2023-10-09,5,2,0,1194,2000,110,5.5,5.6,Owner-Occupied,24,Not Renovated,2023,0,0,1,287503.3285493773,11703.671450622729,1.0407079511380777
RD-101534,2683,Lancaster Green,Mid-High,305626.0,303819.0,2019-05-21,2019-10-24,4,1,0,1409,1992,156,3.5,6.8,Owner-Occupied,32,Not Renovated,2019,0,0,0,285776.5920270159,18042.407972984074,1.0631346599978995
RD-101535,1010,Westlake,Mid-High,327335.0,333612.3,2023-02-21,2023-07-25,5,2,2,1321,1992,154,5.5,5.6,Owner-Occupied,32,Renovated,2023,0,0,1,320359.67210836575,13252.627891634242,1.041367965588226
RD-101536,2277,Vanier Woods,Mid,378831.0,386155.0,2016-04-25,2016-09-10,2,4,0,1973,2017,138,2.5,8.1,Investor,7,Not Renovated,2016,1,0,0,358195.8444612938,27959.155538706225,1.0780554994454365
RD-101537,2865,Eastview Estates,Mid-Low,268954.0,275265.0,2021-01-25,2021-07-05,2,3,1,1214,1977,161,2.0,7.8,Owner-Occupied,47,Not Renovated,2021,0,1,0,272385.9248756435,2879.0751243564882,1.010569838091564
RD-101538,1871,Eastview Estates,Mid-Low,321067.0,320822.0,2016-04-07,2016-09-19,6,2,2,1772,2019,165,2.5,8.1,Investor,5,Not Renovated,2016,1,0,0,303264.7808473217,17557.219152678328,1.0578940261497674
RD-101539,1549,Oriole Park,Entry,194319.0,196669.0,2018-04-07,2018-06-08,2,3,0,1111,2017,62,3.0,6.5,Owner-Occupied,7,Not Renovated,2018,0,0,0,187059.8636805331,9609.136319466896,1.0513693110344489
RD-101540,2157,Sunnybrook,Premium,560705.0,552350.0,2019-11-07,2020-02-27,2,3,2,2206,2021,112,3.5,6.8,Owner-Occupied,3,Not Renovated,2020,0,0,0,514849.9255083672,37500.07449163281,1.0728369037921195
RD-101541,1711,Clearview Ridge,Mid-Low,436780.0,467038.95,2020-09-11,2020-12-09,4,3,0,2265,1975,89,2.45,9.5,Investor,49,Renovated,2020,0,0,0,470058.7824659065,-3019.832465906511,0.993575628030893
RD-101542,1022,Eastview Estates,Mid-Low,246889.0,251051.0,2017-09-21,2018-02-22,6,4,2,1353,1992,154,2.75,7.0,Owner-Occupied,32,Not Renovated,2018,0,0,0,243354.8879758211,7696.112024178903,1.0316250562632774
RD-101543,1814,Oriole Park,Entry,427608.0,431907.0,2022-12-12,2023-04-20,6,4,2,2142,2008,129,4.5,5.9,Investor,16,Not Renovated,2023,0,0,1,422065.8641544091,9841.135845590907,1.0233165879579178
RD-101544,1345,Anders Park,Premium,472391.0,474662.0,2015-06-22,2015-11-28,2,1,0,2109,2023,159,2.75,7.2,Owner-Occupied,1,Not Renovated,2015,1,0,0,463717.845622317,10944.154377683008,1.023600891104365
RD-101545,1301,Clearview Ridge,Mid-Low,566928.0,578910.0,2022-12-15,2023-05-23,5,1,1,2569,2016,159,4.5,5.9,Owner-Occupied,8,Not Renovated,2023,0,0,1,556361.0568939128,22548.943106087158,1.0405293340119361
RD-101546,1362,Sunnybrook,Premium,509661.0,513652.0,2021-06-06,2021-10-22,5,1,0,1716,2011,138,2.0,7.8,Owner-Occupied,13,Not Renovated,2021,0,1,0,482449.1776124632,31202.822387536813,1.0646758743417344
RD-101547,1395,Vanier Woods,Mid,377900.0,374364.0,2018-09-09,2018-10-09,2,4,1,1744,1997,30,3.0,6.5,Owner-Occupied,27,Not Renovated,2018,0,0,0,372309.9676258855,2054.0323741144966,1.005516995387506
RD-101548,1217,Eastview Estates,Mid-Low,499318.0,516834.15,2017-10-15,2017-12-29,2,3,1,2505,2019,75,2.75,7.0,Investor,5,Renovated,2017,0,0,0,482054.1196908309,34780.030309169146,1.072149638159872
RD-101549,1140,Lancaster Green,Mid-High,494885.0,503228.0,2023-11-25,2024-01-10,6,3,2,2043,2000,46,5.5,5.6,Owner-Occupied,24,Not Renovated,2024,0,0,0,468196.9799734425,35031.0200265575,1.074821114883194
RD-101550,2639,Anders Park,Premium,349574.0,354229.0,2016-12-05,2017-04-16,4,2,1,1583,1994,132,2.5,8.1,Owner-Occupied,30,Not Renovated,2017,0,0,0,351046.0766522772,3182.923347722797,1.009066967442213
RD-101551,1957,Timberlands,Mid,478481.0,484435.0,2022-03-04,2022-06-20,5,2,1,2173,1987,108,4.5,5.9,Owner-Occupied,37,Not Renovated,2022,0,0,1,455796.9962002657,28638.003799734288,1.0628306110800947
RD-101552,2233,Eastview Estates,Mid-Low,299494.0,300964.0,2018-12-07,2019-03-08,3,2,1,1640,1976,91,3.0,6.5,Owner-Occupied,48,Not Renovated,2019,0,0,0,286119.63543381536,14844.364566184639,1.051881670210007
RD-101553,1984,Oriole Park,Entry,276767.0,271762.0,2020-09-04,2021-02-20,6,2,1,1506,2014,169,2.45,9.5,Owner-Occupied,10,Not Renovated,2021,0,1,0,262935.9166887327,8826.083311267314,1.0335674312677328
RD-101554,1992,Clearview Ridge,Mid-Low,255491.0,275046.45,2016-01-06,2016-06-12,3,3,2,1439,1997,158,2.5,8.1,Investor,27,Renovated,2016,1,0,0,265401.98244692874,9644.46755307127,1.0363390938686745
RD-101555,2646,Inglewood,Entry,333822.0,328733.0,2016-02-29,2016-05-19,2,3,0,2067,2003,80,2.5,8.1,Investor,21,Not Renovated,2016,1,0,0,325727.69415199925,3005.3058480007458,1.009226436382159
RD-101556,2639,Vanier Woods,Mid,179431.0,176479.0,2016-09-26,2017-03-20,5,2,2,953,1989,175,2.5,8.1,Owner-Occupied,35,Not Renovated,2017,0,0,0,173362.9419475091,3116.058052490902,1.0179741876636725
RD-101557,1827,Westlake,Mid-High,233634.0,232778.0,2022-04-07,2022-06-06,4,2,0,925,2014,60,4.5,5.9,Owner-Occupied,10,Not Renovated,2022,0,0,1,229155.8849863648,3622.1150136351935,1.0158063364327332
RD-101558,1682,Inglewood,Entry,256772.0,257935.0,2021-03-28,2021-08-21,5,2,2,1293,2012,146,2.0,7.8,Owner-Occupied,12,Not Renovated,2021,0,1,0,255718.16037776155,2216.839622238447,1.0086690738700905
RD-101559,2483,Timberlands,Mid,542597.0,556821.0,2019-05-05,2019-07-15,4,4,1,2545,1998,71,3.5,6.8,Owner-Occupied,26,Not Renovated,2019,0,0,0,528568.6111496661,28252.388850333868,1.0534507502987802
RD-101560,2003,Timberlands,Mid,223089.0,235353.30000000002,2018-08-04,2018-12-25,3,3,2,1057,1990,143,3.0,6.5,Owner-Occupied,34,Renovated,2018,0,0,0,224111.25686321707,11242.043136782944,1.0501627776048945
RD-101561,1355,Eastview Estates,Mid-Low,356580.0,361235.0,2016-01-31,2016-06-13,4,1,2,1996,1989,134,2.5,8.1,Investor,35,Not Renovated,2016,1,0,0,348158.21164610505,13076.788353894954,1.037559902126299
RD-101562,2007,Lancaster Green,Mid-High,455522.0,458011.0,2022-03-26,2022-08-19,4,1,1,1852,2014,146,4.5,5.9,Owner-Occupied,10,Not Renovated,2022,0,0,1,435452.2257333258,22558.774266674183,1.0518053943315686
RD-101563,2347,Sunnybrook,Premium,507393.0,496673.0,2015-09-22,2015-11-09,5,1,1,2046,2005,48,2.75,7.2,Owner-Occupied,19,Not Renovated,2015,1,0,0,505858.3646195366,-9185.364619536616,0.9818420228625753
RD-101564,2156,Anders Park,Premium,666234.0,699160.35,2022-08-25,2022-11-28,4,3,2,2372,1976,95,4.5,5.9,Owner-Occupied,48,Renovated,2022,0,0,1,700142.8049794981,-982.4549794981722,0.9985967791534658
RD-101565,1887,Clearview Ridge,Mid-Low,292450.0,289477.0,2022-11-24,2023-01-02,5,3,2,1340,2019,39,4.5,5.9,Owner-Occupied,5,Not Renovated,2023,0,0,1,271085.2145192291,18391.785480770923,1.0678450335751024
RD-101566,2828,Clearview Ridge,Mid-Low,262678.0,266688.0,2021-05-23,2021-10-05,6,3,0,1195,2014,135,2.0,7.8,Owner-Occupied,10,Not Renovated,2021,0,1,0,245502.1494243824,21185.850575617602,1.0862959881422265
RD-101567,2863,Anders Park,Premium,651113.0,673363.9500000001,2021-08-03,2021-09-07,2,4,2,2157,1985,35,2.0,7.8,Investor,39,Renovated,2021,0,1,0,622375.705050089,50988.24494991102,1.0819251852798584
RD-101568,1126,Westlake,Mid-High,249970.0,260950.2,2021-09-29,2021-11-18,5,1,1,960,1980,50,2.0,7.8,Owner-Occupied,44,Renovated,2021,0,1,0,246443.0246362342,14507.175363765826,1.0588662445820056
RD-101569,2129,Clearview Ridge,Mid-Low,526789.0,521836.0,2022-11-11,2023-05-10,5,4,2,2548,2005,180,4.5,5.9,Owner-Occupied,19,Not Renovated,2023,0,0,1,486053.2507435962,35782.749256403826,1.0736189896923043
RD-101570,2008,Timberlands,Mid,230688.0,229324.0,2016-01-28,2016-04-21,5,3,1,1263,1980,84,2.5,8.1,Owner-Occupied,44,Not Renovated,2016,1,0,0,223208.80298596242,6115.197014037578,1.0273967555590635
RD-101571,1603,Anders Park,Premium,379626.0,382044.0,2017-07-17,2017-10-19,5,1,2,1595,1991,94,2.75,7.0,Owner-Occupied,33,Not Renovated,2017,0,0,0,384259.6726871651,-2215.67268716509,0.9942339182468182
RD-101572,2822,Timberlands,Mid,251760.0,262519.95,2021-03-31,2021-04-20,3,1,2,1095,1975,20,2.0,7.8,Owner-Occupied,49,Renovated,2021,0,1,0,260859.51711566295,1660.4328843370604,1.006365237897764
RD-101573,2401,Inglewood,Entry,263870.0,258832.0,2015-04-24,2015-09-21,2,2,0,1667,2015,150,2.75,7.2,Owner-Occupied,9,Not Renovated,2015,1,0,0,243706.09250156896,15125.907498431043,1.062066185310216
RD-101574,2928,Anders Park,Premium,597248.0,604643.0,2017-06-13,2017-09-14,3,3,2,2299,1986,93,2.75,7.0,Owner-Occupied,38,Not Renovated,2017,0,0,0,580414.91000612,24228.089993880014,1.0417427078047057
RD-101575,2013,Oriole Park,Entry,237461.0,242993.0,2024-11-12,2025-01-01,5,1,2,1204,1977,50,4.75,6.1,Investor,47,Not Renovated,2025,0,0,0,235895.0337656634,7097.966234336607,1.0300895110890198
RD-101576,1050,Vanier Woods,Mid,332840.0,342507.9,2023-11-25,2023-12-30,2,3,2,1496,1986,35,5.5,5.6,Investor,38,Renovated,2023,0,0,1,342857.45840811037,-349.5584081103443,0.9989804555813563
RD-101577,2052,Lancaster Green,Mid-High,444065.0,441104.0,2016-02-13,2016-06-24,3,3,1,2135,2017,132,2.5,8.1,Owner-Occupied,7,Not Renovated,2016,1,0,0,442829.66956165415,-1725.6695616541547,0.9961030850454028
RD-101578,2485,Oriole Park,Entry,181522.0,194230.05000000002,2020-01-09,2020-02-12,4,2,1,1034,1984,34,2.45,9.5,Owner-Occupied,40,Renovated,2020,0,0,0,196361.1093207763,-2131.0593207762868,0.9891472434223471
RD-101579,2319,Sunnybrook,Premium,435390.0,459659.55000000005,2017-02-10,2017-05-29,2,4,2,1633,2020,108,2.75,7.0,Owner-Occupied,4,Renovated,2017,0,0,0,446294.730268579,13364.81973142107,1.02994617418713
RD-101580,2320,Anders Park,Premium,591427.0,585051.0,2024-07-04,2024-11-19,4,4,2,2258,2016,138,4.75,6.1,Owner-Occupied,8,Not Renovated,2024,0,0,0,578865.5334677048,6185.4665322952205,1.010685498055552
RD-101581,2749,Vanier Woods,Mid,452257.0,439336.0,2020-01-09,2020-03-04,5,4,1,2182,1999,55,2.45,9.5,Owner-Occupied,25,Not Renovated,2020,0,0,0,409100.9127896433,30235.087210356724,1.0739061836948367
RD-101582,1778,Oriole Park,Entry,319439.0,324628.0,2016-03-03,2016-05-29,6,4,1,1891,2006,87,2.5,8.1,Owner-Occupied,18,Not Renovated,2016,1,0,0,317008.62244919414,7619.377550805861,1.0240352375652715
RD-101583,2430,Sunnybrook,Premium,561734.0,598592.4,2023-08-24,2024-02-20,2,2,0,1980,1994,180,5.5,5.6,Owner-Occupied,30,Renovated,2024,0,0,0,565591.510709167,33000.88929083303,1.0583475682820183
RD-101584,2792,Westlake,Mid-High,573154.0,594695.85,2021-05-28,2021-10-18,4,1,2,2212,1976,143,2.0,7.8,Owner-Occupied,48,Renovated,2021,0,1,0,572794.2059900253,21901.64400997467,1.0382364971239881
RD-101585,1813,Oriole Park,Entry,179417.0,174516.0,2017-02-10,2017-05-16,5,2,2,1007,1998,95,2.75,7.0,Investor,26,Not Renovated,2017,0,0,0,171619.91585076554,2896.0841492344625,1.0168749887498651
RD-101586,2636,Eastview Estates,Mid-Low,235992.0,231839.0,2017-05-28,2017-06-27,3,3,0,1280,2020,30,2.75,7.0,Owner-Occupied,4,Not Renovated,2017,0,0,0,219249.81628460827,12589.18371539173,1.0574193581035876
RD-101587,2428,Sunnybrook,Premium,295750.0,301310.10000000003,2022-03-08,2022-08-16,5,2,2,992,1982,161,4.5,5.9,Owner-Occupied,42,Renovated,2022,0,0,1,278777.6804983248,22532.419501675235,1.0808257657549836
RD-101588,2369,Timberlands,Mid,246932.0,241623.0,2017-09-11,2018-03-03,5,2,1,1262,2000,173,2.75,7.0,Owner-Occupied,24,Not Renovated,2018,0,0,0,222540.43350870535,19082.566491294652,1.0857487612045484
RD-101589,2645,Vanier Woods,Mid,379421.0,374244.0,2017-10-05,2018-03-18,6,3,0,1765,2016,164,2.75,7.0,Owner-Occupied,8,Not Renovated,2018,0,0,0,345133.7873220324,29110.21267796762,1.0843447200688174
RD-101590,1419,Clearview Ridge,Mid-Low,572266.0,571861.0,2022-09-28,2022-10-05,5,4,1,2586,1987,7,4.5,5.9,Owner-Occupied,37,Not Renovated,2022,0,0,1,526589.6089244363,45271.39107556373,1.0859709160764317
RD-101591,2205,Clearview Ridge,Mid-Low,220370.0,222189.0,2021-09-24,2021-10-01,5,2,2,985,2019,7,2.0,7.8,Owner-Occupied,5,Not Renovated,2021,0,1,0,206865.8479661538,15323.152033846214,1.0740728940252782
RD-101592,1982,Eastview Estates,Mid-Low,176683.0,178601.0,2016-04-17,2016-06-01,3,3,0,1036,2022,45,2.5,8.1,Investor,2,Not Renovated,2016,1,0,0,168590.21239109398,10010.787608906016,1.059379411573924
RD-101593,1824,Vanier Woods,Mid,443468.0,455008.05000000005,2022-10-17,2023-01-31,4,3,2,1998,1991,106,4.5,5.9,Investor,33,Renovated,2023,0,0,1,428673.1629786136,26334.887021386472,1.0614334866181028
RD-101594,2024,Anders Park,Premium,576962.0,575887.0,2024-03-24,2024-05-19,5,2,0,2036,2008,56,4.75,6.1,Owner-Occupied,16,Not Renovated,2024,0,0,0,586644.3730232478,-10757.373023247812,0.9816628718898127
RD-101595,2854,Lancaster Green,Mid-High,206155.0,210844.2,2016-03-23,2016-04-25,5,2,0,977,2023,33,2.5,8.1,Owner-Occupied,1,Renovated,2016,1,0,0,200428.62524478958,10415.57475521043,1.0519665030007044
RD-101596,2973,Timberlands,Mid,374385.0,374466.0,2019-11-21,2020-05-01,3,4,2,1797,1977,162,3.5,6.8,Owner-Occupied,47,Not Renovated,2020,0,0,0,349280.1951061461,25185.8048938539,1.0721077382764286
RD-101597,1566,Timberlands,Mid,210033.0,206893.0,2017-02-13,2017-04-12,6,1,0,989,1996,58,2.75,7.0,Investor,28,Not Renovated,2017,0,0,0,201628.86714505,5264.132854950003,1.0261080316994642
RD-101598,1370,Eastview Estates,Mid-Low,239220.0,239300.0,2016-12-19,2017-03-23,2,4,1,1310,1984,94,2.5,8.1,Investor,40,Not Renovated,2017,0,0,0,240686.92190766238,-1386.921907662385,0.9942376515654869
RD-101599,1935,Lancaster Green,Mid-High,369338.0,390170.55,2017-07-11,2017-09-01,5,1,1,1587,1979,52,2.75,7.0,Owner-Occupied,45,Renovated,2017,0,0,0,385412.8250144454,4757.7249855545815,1.0123444905741688
RD-101600,2934,Westlake,Mid-High,279460.0,277949.0,2018-03-24,2018-08-18,6,3,0,1193,1982,147,3.0,6.5,Owner-Occupied,42,Not Renovated,2018,0,0,0,263942.65205931093,14006.34794068907,1.0530658756036961
RD-101601,1660,Inglewood,Entry,401036.0,411078.15,2020-12-28,2021-01-06,3,3,1,2375,1977,9,2.45,9.5,Investor,47,Renovated,2021,0,1,0,401278.7111977176,9799.438802282442,1.0244205299928162
RD-101602,2454,Clearview Ridge,Mid-Low,170138.0,167326.0,2017-08-15,2017-08-21,6,1,1,907,2011,6,2.75,7.0,Investor,13,Not Renovated,2017,0,0,0,165901.31907390576,1424.680926094239,1.008587520183969
RD-101603,1968,Inglewood,Entry,393670.0,397090.0,2022-01-17,2022-01-31,2,1,2,2017,2005,14,4.5,5.9,Owner-Occupied,19,Not Renovated,2022,0,0,1,394235.1012874307,2854.898712569324,1.007241614719862
RD-101604,2332,Inglewood,Entry,290879.0,288176.0,2018-03-02,2018-08-29,5,2,2,1692,2006,180,3.0,6.5,Investor,18,Not Renovated,2018,0,0,0,284329.95858938666,3846.0414106133394,1.0135266836800958
RD-101605,2160,Eastview Estates,Mid-Low,248114.0,251552.0,2022-02-20,2022-06-21,5,3,0,1213,1984,121,4.5,5.9,Owner-Occupied,40,Not Renovated,2022,0,0,1,253333.25039731563,-1781.2503973156272,0.9929687461297638
RD-101606,1201,Westlake,Mid-High,362798.0,360847.0,2019-05-11,2019-07-20,2,4,1,1653,1984,70,3.5,6.8,Investor,40,Not Renovated,2019,0,0,0,363376.7344327095,-2529.7344327095198,0.993038259764597
RD-101607,2459,Lancaster Green,Mid-High,415387.0,413337.0,2024-11-12,2025-04-04,3,3,0,1723,2000,143,4.75,6.1,Owner-Occupied,24,Not Renovated,2025,0,0,0,404199.6300655613,9137.369934438728,1.0226060818832432
RD-101608,1312,Eastview Estates,Mid-Low,343745.0,336178.0,2023-03-24,2023-07-22,5,3,1,1695,1995,120,5.5,5.6,Investor,29,Not Renovated,2023,0,0,1,323734.5854455069,12443.414554493094,1.0384370873979039
RD-101609,1116,Lancaster Green,Mid-High,320322.0,317697.0,2020-12-10,2021-02-05,3,2,2,1344,2017,57,2.45,9.5,Owner-Occupied,7,Not Renovated,2021,0,1,0,312663.73581901455,5033.264180985454,1.0160980107520334
RD-101610,2689,Clearview Ridge,Mid-Low,333820.0,334678.0,2020-03-12,2020-08-04,4,2,1,1667,1984,145,2.45,9.5,Owner-Occupied,40,Not Renovated,2020,0,0,0,335287.5156194664,-609.5156194663723,0.998182110603372
RD-101611,1936,Inglewood,Entry,306953.0,300631.0,2020-01-27,2020-04-17,2,2,0,1744,1996,81,2.45,9.5,Owner-Occupied,28,Not Renovated,2020,0,0,0,276750.43979305105,23880.560206948954,1.0862891499822238
RD-101612,2826,Clearview Ridge,Mid-Low,244633.0,247084.0,2019-04-24,2019-09-08,5,1,2,1269,1988,137,3.5,6.8,Owner-Occupied,36,Not Renovated,2019,0,0,0,251827.93889754254,-4743.938897542539,0.9811619833831359
RD-101613,1574,Inglewood,Entry,406052.0,421661.10000000003,2018-01-24,2018-07-22,3,4,2,2475,1987,179,3.0,6.5,Investor,37,Renovated,2018,0,0,0,395640.130922348,26020.96907765203,1.0657692863890977
RD-101614,1243,Eastview Estates,Mid-Low,302365.0,309591.45,2017-10-03,2017-11-10,6,1,2,1547,1981,38,2.75,7.0,Investor,43,Renovated,2017,0,0,0,299382.6405331501,10208.809466849896,1.034099537129707
RD-101615,1536,Timberlands,Mid,197299.0,193902.0,2015-02-05,2015-02-23,4,3,0,1084,2022,18,2.75,7.2,Owner-Occupied,2,Not Renovated,2015,1,0,0,195298.67096455014,-1396.6709645501396,0.9928485383046787
RD-101616,2625,Timberlands,Mid,491575.0,485374.0,2024-06-05,2024-06-26,4,4,1,2176,1996,21,4.75,6.1,Owner-Occupied,28,Not Renovated,2024,0,0,0,457466.95586456795,27907.04413543205,1.0610034097057142
RD-101617,1074,Westlake,Mid-High,266760.0,265314.0,2016-02-20,2016-07-17,3,4,0,1211,2009,148,2.5,8.1,Owner-Occupied,15,Not Renovated,2016,1,0,0,256738.92480339063,8575.075196609367,1.03339998094631
RD-101618,2829,Eastview Estates,Mid-Low,546356.0,559769.0,2021-04-19,2021-09-12,4,2,0,2333,2017,146,2.0,7.8,Owner-Occupied,7,Not Renovated,2021,0,1,0,522409.01944178384,37359.980558216164,1.0715148076848613
RD-101619,1385,Westlake,Mid-High,364984.0,366872.0,2016-02-02,2016-02-17,5,4,1,1680,1985,15,2.5,8.1,Owner-Occupied,39,Not Renovated,2016,1,0,0,352016.4841647817,14855.515835218306,1.0422011937039413
RD-101620,2926,Eastview Estates,Mid-Low,450541.0,485744.7,2024-03-04,2024-06-09,6,2,1,2097,1976,97,4.75,6.1,Owner-Occupied,48,Renovated,2024,0,0,0,455489.3848347791,30255.315165220934,1.0664237546967106
RD-101621,2233,Timberlands,Mid,263023.0,279113.10000000003,2021-05-10,2021-08-11,4,1,0,1074,1983,93,2.0,7.8,Investor,41,Renovated,2021,0,1,0,266933.37882055395,12179.721179446089,1.0456283183214563
RD-101622,1474,Lancaster Green,Mid-High,448376.0,461385.0,2016-09-04,2016-10-07,4,3,2,2198,1980,33,2.5,8.1,Owner-Occupied,44,Not Renovated,2016,1,0,0,441705.278766491,19679.721233509015,1.0445539643276773
RD-101623,1417,Inglewood,Entry,357743.0,353026.0,2020-07-19,2020-07-28,5,2,1,2108,1991,9,2.45,9.5,Owner-Occupied,33,Not Renovated,2020,0,0,0,359845.43111687416,-6819.431116874155,0.9810489990224184
RD-101624,1346,Eastview Estates,Mid-Low,309817.0,305413.0,2020-11-01,2020-11-12,3,1,2,1552,1990,11,2.45,9.5,Investor,34,Not Renovated,2020,0,0,0,311362.84317187534,-5949.843171875342,0.9808909659506451
RD-101625,2552,Sunnybrook,Premium,361315.0,369381.0,2019-11-09,2020-02-08,5,1,1,1458,2010,91,3.5,6.8,Owner-Occupied,14,Not Renovated,2020,0,0,0,344070.5070397936,25310.492960206408,1.0735619369935683
RD-101626,1639,Inglewood,Entry,186103.0,189968.1,2021-12-31,2022-01-07,4,4,0,939,2005,7,2.0,7.8,Investor,19,Renovated,2022,0,0,1,188561.74296683253,1406.357033167471,1.0074583370467405
RD-101627,1938,Clearview Ridge,Mid-Low,335037.0,343941.0,2022-07-15,2022-09-27,4,4,1,1587,2020,74,4.5,5.9,Owner-Occupied,4,Not Renovated,2022,0,0,1,318205.459202287,25735.54079771298,1.0808771190231297
RD-101628,1954,Oriole Park,Entry,247792.0,266719.95,2023-01-24,2023-04-05,5,3,1,1295,1980,71,5.5,5.6,Investor,44,Renovated,2023,0,0,1,246187.63528211342,20532.31471788659,1.083401080214114
RD-101629,1875,Timberlands,Mid,351869.0,342884.0,2015-12-14,2016-06-06,2,1,0,1942,2023,175,2.75,7.2,Owner-Occupied,1,Not Renovated,2016,1,0,0,319065.010699429,23818.989300570975,1.0746524642371686
RD-101630,1762,Westlake,Mid-High,486957.0,493867.0,2019-03-10,2019-03-31,3,1,0,2071,1975,21,3.5,6.8,Owner-Occupied,49,Not Renovated,2019,0,0,0,502039.7904969537,-8172.790496953705,0.9837208311937512
RD-101631,2202,Anders Park,Premium,313470.0,321358.8,2018-10-29,2019-04-10,6,4,2,1219,1996,163,3.0,6.5,Owner-Occupied,28,Renovated,2019,0,0,0,325885.57407151826,-4526.774071518274,0.9861093143370475
RD-101632,2205,Westlake,Mid-High,289266.0,280655.0,2016-05-14,2016-06-02,2,2,0,1308,2020,19,2.5,8.1,Owner-Occupied,4,Not Renovated,2016,1,0,0,263645.28124008747,17009.718759912532,1.0645174405546167
RD-101633,1663,Lancaster Green,Mid-High,318154.0,312287.0,2023-11-17,2024-05-15,2,1,1,1330,1995,180,5.5,5.6,Owner-Occupied,29,Not Renovated,2024,0,0,0,292352.8568653062,19934.14313469379,1.0681852175088473
RD-101634,1024,Eastview Estates,Mid-Low,446655.0,456437.0,2024-03-02,2024-04-26,3,4,1,2139,2021,55,4.75,6.1,Owner-Occupied,3,Not Renovated,2024,0,0,0,430900.951328408,25536.048671592027,1.059261991863485
RD-101635,2990,Westlake,Mid-High,400579.0,430152.45,2015-09-08,2016-01-04,2,1,0,1939,1987,118,2.75,7.2,Owner-Occupied,37,Renovated,2016,1,0,0,417916.63425915584,12235.815740844177,1.0292781256781862
RD-101636,2203,Anders Park,Premium,707689.0,696127.0,2021-06-14,2021-08-06,2,2,0,2339,1995,53,2.0,7.8,Owner-Occupied,29,Not Renovated,2021,0,1,0,680095.5176384914,16031.48236150865,1.0235723982083798
RD-101637,1709,Inglewood,Entry,250692.0,262066.35,2019-06-05,2019-11-19,6,4,2,1507,2015,167,3.5,6.8,Investor,9,Renovated,2019,0,0,0,246908.2601499245,15158.089850075514,1.061391586660047
RD-101638,2524,Lancaster Green,Mid-High,466251.0,453987.0,2024-03-31,2024-07-02,2,3,1,1986,2023,93,4.75,6.1,Owner-Occupied,1,Not Renovated,2024,0,0,0,452017.73096965905,1969.2690303409472,1.0043566189895172
RD-101639,2879,Sunnybrook,Premium,604014.0,602054.0,2020-07-16,2020-10-17,5,1,2,2169,2023,93,2.45,9.5,Owner-Occupied,1,Not Renovated,2020,0,0,0,572526.4523851544,29527.547614845564,1.051574119399782
RD-101640,2184,Anders Park,Premium,411698.0,423044.0,2023-05-07,2023-10-31,6,3,2,1552,2018,177,5.5,5.6,Owner-Occupied,6,Not Renovated,2023,0,0,1,428210.69244772644,-5166.69244772644,0.9879342283159892
RD-101641,1176,Timberlands,Mid,432175.0,431892.0,2021-05-20,2021-07-31,4,4,1,1823,2006,72,2.0,7.8,Owner-Occupied,18,Not Renovated,2021,0,1,0,425703.96831370104,6188.031686298957,1.0145359971879309
